OID_,pointid,grid_code,dCSI,NDVIre1n,NDVIre2n,NDVIre3n,CSI,BSI,NBR,NBR2,Elevation,Aspect,Slope,NDVI_NDBI,dCSI_cat
2881,3030,0.180336,0.1981808,0.1782423,0.0835056,0.0230289,1.4875141,-0.013472,0.1510479,0.1547134,20.728075,181.9069214,4.671679,0.1840891,2
2882,3031,0.1505454,0.1496865,0.1878038,0.0728398,0.0222476,1.4891967,-0.013472,0.1600745,0.1573296,20.8340664,178.3687439,4.8698888,0.1477296,2
2883,3032,0.1357631,0.1496865,0.1878038,0.0728398,0.0222476,1.4891967,-0.013472,0.1600745,0.1573296,21.4708958,165.6384888,4.7829423,0.1329473,2
2884,3033,0.1449643,0.0886637,0.1771117,0.0784273,0.0216791,1.5558224,-0.0041082,0.1632346,0.1628141,22.1041489,152.790863,4.6959634,0.1445323,1
2885,3034,0.1339045,0.0886637,0.1771117,0.0784273,0.0216791,1.5558224,-0.0041082,0.1632346,0.1628141,22.0249519,140.5795593,4.7427778,0.1334725,1
2886,3035,0.1182687,-0.0066327,0.1798491,0.0763766,0.027554,1.6489795,-0.0041082,0.2101021,0.1762398,21.3330669,129.0113373,4.9097657,0.0831044,1
2887,3036,0.1927966,-0.0066327,0.1798491,0.0763766,0.027554,1.6489795,-0.0369343,0.2101021,0.1762398,20.6411819,117.4687653,5.0828295,0.1576323,1
2888,3037,0.2585309,0.0356644,0.2486159,0.0909929,0.0365507,1.8413686,-0.0369343,0.2421921,0.207396,19.7669868,108.8151093,5.1650162,0.2218946,1
2889,3038,0.2338308,0.0356644,0.2486159,0.0909929,0.0365507,1.8413686,-0.0369343,0.2421921,0.207396,18.7940388,101.7118149,5.196928,0.1971945,1
2890,3039,0.252819,0.0584528,0.209218,0.0923977,0.046147,1.6443661,-0.0256731,0.1756168,0.1836735,17.8187084,94.6399078,5.2290092,0.2611442,1
2891,3040,0.1971623,0.0584528,0.209218,0.0923977,0.046147,1.6443661,-0.0256731,0.1756168,0.1836735,16.9004192,92.4747162,5.032608,0.2054875,1
2892,3041,0.1613869,0.0208085,0.1697014,0.0656934,0.0251064,1.3078176,-0.0256731,0.1213928,0.1294896,16.0006847,91.7710114,4.7666144,0.169613,1
2893,3042,0.1437606,0.0208085,0.1697014,0.0656934,0.0251064,1.3078176,-0.0024754,0.1213928,0.1294896,15.1021423,91.0666656,4.4992514,0.1519867,1
2894,3043,0.127534,0.0334746,0.191924,0.101163,0.0588732,1.3149896,-0.0024754,0.0628684,0.1352821,14.3853006,92.9802246,4.537848,0.2005689,1
2895,3044,0.1653204,0.0334746,0.191924,0.101163,0.0588732,1.3149896,-0.0024754,0.0628684,0.1352821,13.6916981,95.2438736,4.615624,0.2383553,1
2896,3047,0.1394558,0.2733189,0.1653821,0.0963331,0.0331902,1.5901443,-0.0070641,0.1646586,0.1871031,22.0910873,183.3907928,2.2755737,0.1626137,3
2897,3048,0.1735412,0.2733189,0.1653821,0.0963331,0.0331902,1.5901443,-0.0070641,0.1646586,0.1871031,22.4396172,192.4163666,2.1960092,0.1966991,3
2898,3049,0.2082922,0.2415391,0.1698032,0.0782574,0.0235778,1.5202891,-0.0070641,0.1616962,0.1686691,22.788147,201.4680939,2.1157913,0.2154607,3
2899,3050,0.1248584,0.2415391,0.1698032,0.0782574,0.0235778,1.5202891,0.0076073,0.1616962,0.1686691,22.9823475,196.7222443,2.1107407,0.1320269,3
2900,3051,0.0865096,0.1551623,0.1305947,0.0729247,0.0301676,1.5172793,0.0076073,0.1719282,0.166819,22.9840775,174.7411957,2.1995201,0.0812495,2
2901,3052,0.0814625,0.1551623,0.1305947,0.0729247,0.0301676,1.5172793,0.0076073,0.1719282,0.166819,22.9858055,152.757309,2.2875402,0.0762024,2
2902,3053,0.1216764,0.2534381,0.1503106,0.0725869,0.0294608,1.5390582,-0.0019225,0.1735348,0.171258,22.7903767,138.3139648,2.5410385,0.1193299,3
2903,3054,0.160697,0.2534381,0.1503106,0.0725869,0.0294608,1.5390582,-0.0019225,0.1735348,0.171258,22.4419174,129.748703,2.9240038,0.1583505,3
2904,3055,0.1830595,0.3113923,0.1397849,0.0749296,0.0320952,1.5296633,-0.0019225,0.1553047,0.166778,22.094656,121.1679382,3.3067307,0.1948378,3
2905,3056,0.0871109,0.3113923,0.1397849,0.0749296,0.0320952,1.5296633,0.0125605,0.1553047,0.166778,21.5168839,116.1011124,3.3149457,0.0988892,3
2906,3057,0.1037103,0.1914097,0.1315899,0.0673453,0.0259691,1.4347368,0.0125605,0.1361673,0.1521642,20.8282585,112.6884995,3.1448801,0.1200457,2
2907,3058,0.0990054,0.1914097,0.1315899,0.0673453,0.0259691,1.4347368,0.0125605,0.1361673,0.1521642,20.1384335,109.252655,2.9742274,0.1153408,2
2908,3059,0.1235255,0.210704,0.1394634,0.0724749,0.0301796,1.4596013,0.0107343,0.1326507,0.1599824,19.7223663,105.6772156,2.5817866,0.1514497,3
2909,3060,0.0953667,0.210704,0.1394634,0.0724749,0.0301796,1.4596013,0.0107343,0.1326507,0.1599824,19.3772926,102.0399017,2.1311285,0.1232909,3
2910,3061,0.1097283,0.1913987,0.1474573,0.090502,0.0480631,1.4061598,0.0107343,0.1200508,0.1547692,19.0295525,98.4721298,1.6825217,0.1451039,2
2911,3062,0.1310375,0.1913987,0.1474573,0.090502,0.0480631,1.4061598,0.0274891,0.1200508,0.1547692,18.6819572,95.6441727,1.418054,0.1664131,2
2912,3063,0.1404573,0.0685569,0.1377815,0.0909091,0.0408163,1.2267261,0.0274891,0.0375134,0.1194352,18.3356419,92.9152527,1.1714319,0.2227478,1
2913,3064,0.1025343,0.0685569,0.1377815,0.0909091,0.0408163,1.2267261,0.0274891,0.0375134,0.1194352,17.9905243,92.2248917,0.939465,0.1848248,1
2914,3065,0.1066296,0.0453893,0.1423464,0.0663329,0.0238334,1.2079395,0.0274698,0.0318005,0.1122299,17.6466045,162.4458466,1.2269204,0.1873471,1
2915,3066,0.1040229,0.0453893,0.1423464,0.0663329,0.0238334,1.2079395,0.0274698,0.0318005,0.1122299,17.3038826,232.5312958,1.5125847,0.1847404,1
2916,3067,0.1176326,0.2230285,0.1474665,0.0795212,0.0293518,1.3904185,0.0274698,0.1102401,0.1444052,17.1597748,291.9806213,1.9531746,0.1523504,3
2917,3068,0.1186094,0.2230285,0.1474665,0.0795212,0.0293518,1.3904185,0.0010041,0.1102401,0.1444052,18.187664,288.9961853,3.3246689,0.1533272,3
2918,3069,0.0923226,0.3869652,0.1430435,0.092231,0.0399525,1.6218383,0.0010041,0.1927291,0.1742231,19.2119637,286.0900879,4.6962962,0.0731737,3
2919,3070,0.1121539,0.3869652,0.1430435,0.092231,0.0399525,1.6218383,0.0010041,0.1927291,0.1742231,20.3291168,282.7544556,5.6570864,0.093005,3
2920,3071,0.1274969,0.3901038,0.173683,0.0883106,0.0304989,1.5815251,-0.0106557,0.1514992,0.1674839,21.7194805,278.0218506,5.4531441,0.1438977,3
2921,3072,0.1385152,0.3901038,0.173683,0.0883106,0.0304989,1.5815251,-0.0106557,0.1514992,0.1674839,23.111042,273.3145447,5.2521753,0.154916,3
2922,3073,0.1355561,0.3420544,0.1924232,0.0922556,0.0367544,1.5709069,-0.0106557,0.1706209,0.1619485,24.2423115,261.7452087,4.7870374,0.1266372,3
2923,3074,0.1715227,0.3420544,0.1924232,0.0922556,0.0367544,1.5709069,-0.00876,0.1706209,0.1619485,24.9426613,238.875,3.8805325,0.1626038,3
2924,3075,0.1568187,0.3210515,0.1793732,0.0924439,0.0395768,1.5670408,-0.00876,0.184882,0.1694874,25.6442089,216.1105194,2.9728155,0.140926,3
2925,3076,0.1443155,0.3210515,0.1793732,0.0924439,0.0395768,1.5670408,-0.00876,0.184882,0.1694874,25.8335152,196.2529755,2.5129955,0.1284228,3
2926,3077,0.177102,0.3352401,0.173637,0.0941008,0.0307692,1.4855876,-0.0035121,0.1458333,0.1634593,25.4970512,179.1063995,2.5138087,0.1951584,3
2927,3078,0.1798526,0.3352401,0.173637,0.0941008,0.0307692,1.4855876,-0.0035121,0.1458333,0.1634593,25.1617832,161.7043304,2.514622,0.197909,3
2928,3079,0.1394919,0.3367889,0.1557572,0.0810265,0.0314247,1.4994395,-0.0035121,0.1091136,0.1624413,25.0118389,190.536087,2.2296774,0.1937819,3
2929,3080,0.0884683,0.3367889,0.1557572,0.0810265,0.0314247,1.4994395,0.0060883,0.1091136,0.1624413,24.976963,248.8623352,1.7653216,0.1427583,3
2930,3081,0.1119065,0.2812617,0.1170467,0.0748015,0.0178077,1.4936121,0.0060883,0.1479466,0.1616358,24.9385014,306.9670715,1.3050473,0.1259311,3
2931,3082,0.0920888,0.2812617,0.1170467,0.0748015,0.0178077,1.4936121,0.0060883,0.1479466,0.1616358,25.148407,242.8934326,1.954493,0.1061134,3
2932,3083,0.0989791,0.3542022,0.1695721,0.0551471,0.0149312,1.5356718,0.0005622,0.1625591,0.1662949,25.4495773,133.1881409,3.0178335,0.1028187,3
2933,3084,0.140748,0.3542022,0.1695721,0.0551471,0.0149312,1.5356718,0.0005622,0.1625591,0.1662949,25.7471657,23.842659,4.0778222,0.1445876,3
2934,3085,0.1544276,0.2696397,0.1443321,0.0854928,0.0423197,1.5375723,0.0005622,0.1628357,0.1614154,25.2265854,13.5630331,4.5603414,0.152969,3
2935,3086,0.1048314,0.2696397,0.1443321,0.0854928,0.0423197,1.5375723,0.0084869,0.1628357,0.1614154,24.5562191,21.6629658,4.9324441,0.1033728,3
2936,3087,0.0762155,0.1743163,0.1225673,0.0563024,0.0209,1.4404888,0.0084869,0.1264795,0.1447398,23.8882427,29.7287827,5.3010411,0.0948164,2
2937,3088,0.0986409,0.1743163,0.1225673,0.0563024,0.0209,1.4404888,0.0084869,0.1264795,0.1447398,23.2067127,34.5827255,4.8035617,0.1172418,2
2938,3089,0.1336406,0.2838848,0.1522227,0.0625259,0.018254,1.5076381,0.0109113,0.1432167,0.1630194,22.5257301,39.2937737,4.2680287,0.1539167,3
2939,3090,0.1182796,0.2838848,0.1522227,0.0625259,0.018254,1.5076381,0.0109113,0.1432167,0.1630194,21.8736534,45.6208229,3.7179403,0.1385557,3
2940,3091,0.1629243,0.4072393,0.1891522,0.0884439,0.041517,1.6713645,0.0109113,0.2363014,0.1816514,21.5603104,71.7792282,3.0114844,0.1058233,3
2941,3092,0.1964149,0.4072393,0.1891522,0.0884439,0.041517,1.6713645,-0.0191587,0.2363014,0.1816514,21.2493534,98.1027832,2.3083072,0.1393139,3
2942,3093,0.2115752,0.3748938,0.2335623,0.1050549,0.038843,1.6146436,-0.0191587,0.183106,0.1753178,21.0037727,122.3499985,1.9302917,0.2035287,3
2943,3094,0.2771084,0.3748938,0.2335623,0.1050549,0.038843,1.6146436,-0.0191587,0.183106,0.1753178,21.0240822,137.2097015,2.9023402,0.2690619,3
2944,3095,0.3079145,0.459969,0.2537859,0.0928539,0.0298091,1.7064676,-0.026472,0.1862348,0.196,21.0455837,151.9821014,3.8719602,0.3180496,3
2945,3096,0.2391116,0.459969,0.2537859,0.0928539,0.0298091,1.7064676,-0.026472,0.1862348,0.196,20.8671684,164.3116608,4.7413268,0.2492467,3
2946,3097,0.192221,0.2801143,0.2250191,0.1017608,0.0428571,1.5150943,-0.026472,0.1386782,0.1640379,20.2417889,171.3168182,5.3894482,0.218171,3
2947,3098,0.1926945,0.2801143,0.2250191,0.1017608,0.0428571,1.5150943,-0.013472,0.1386782,0.1640379,19.6199894,178.2810669,6.0350461,0.2186445,3
2948,3099,0.1817953,0.2834083,0.1720478,0.0785511,0.0285271,1.5091116,-0.013472,0.1650024,0.1602104,19.6804314,181.6072235,6.369154,0.1768732,3
2949,3100,0.1058981,0.2834083,0.1720478,0.0785511,0.0285271,1.5091116,-0.013472,0.1650024,0.1602104,20.655632,179.9813385,6.2853703,0.100976,3
2950,3101,0.1000431,0.1799344,0.1327654,0.0607004,0.0240421,1.5069098,-0.0041082,0.1650127,0.1554622,21.6272564,178.2380524,6.2015543,0.0902411,2
2951,3102,0.1059825,0.1799344,0.1327654,0.0607004,0.0240421,1.5069098,-0.0041082,0.1650127,0.1554622,21.6960449,169.8047791,5.9394898,0.0961805,2
2952,3103,0.1105338,0.162784,0.1734601,0.0861455,0.0382689,1.6254705,-0.0041082,0.1751617,0.1715177,21.0041618,155.8106842,5.5315156,0.1067769,2
2953,3104,0.179929,0.162784,0.1734601,0.0861455,0.0382689,1.6254705,-0.0369343,0.1751617,0.1715177,20.3122768,141.8422394,5.1296172,0.1761721,2
2954,3105,0.1614688,0.1403753,0.2178076,0.0853242,0.0218919,1.6948701,-0.0369343,0.2128998,0.1897436,19.5851593,130.4275055,5.0041461,0.1373377,2
2955,3106,0.1878122,0.1403753,0.2178076,0.0853242,0.0218919,1.6948701,-0.0369343,0.2128998,0.1897436,18.8377953,120.3541565,5.0200496,0.1636811,2
2956,3107,0.2166623,0.1401142,0.2259177,0.0994255,0.0358035,1.6971351,-0.0256731,0.211404,0.1913955,18.088047,110.3122025,5.0361214,0.1958101,2
2957,3108,0.2495055,0.1401142,0.2259177,0.0994255,0.0358035,1.6971351,-0.0256731,0.211404,0.1913955,17.1334953,107.5599213,4.93504,0.2286533,2
2958,3109,0.2302502,0.2124298,0.2283935,0.1075679,0.0391909,1.5878944,-0.0256731,0.1614471,0.1852046,16.1209698,106.9176331,4.7987041,0.25474,3
2959,3110,0.1856861,0.2124298,0.2283935,0.1075679,0.0391909,1.5878944,-0.0024754,0.1614471,0.1852046,15.1096373,106.2747116,4.6609988,0.2101759,3
2960,3111,0.1954846,0.0240972,0.2254876,0.1110587,0.0283719,1.4409786,-0.0024754,0.1023881,0.1702614,14.3816395,106.9576035,4.732666,0.264562,1
2961,3112,0.2198875,0.0240972,0.2254876,0.1110587,0.0283719,1.4409786,-0.0024754,0.1023881,0.1702614,13.6880369,107.8159103,4.8297095,0.2889649,1
2962,3115,0.1374676,0.2733189,0.1653821,0.0963331,0.0331902,1.5901443,-0.0070641,0.1646586,0.1871031,21.7676907,188.6137543,2.0182893,0.1606255,3
2963,3116,0.1909651,0.2733189,0.1653821,0.0963331,0.0331902,1.5901443,-0.0070641,0.1646586,0.1871031,22.1162205,195.1803436,2.0001447,0.214123,3
2964,3117,0.1719163,0.2415391,0.1698032,0.0782574,0.0235778,1.5202891,-0.0070641,0.1616962,0.1686691,22.4647503,201.7730865,1.9813466,0.1790848,3
2965,3118,0.1122017,0.2415391,0.1698032,0.0782574,0.0235778,1.5202891,0.0076073,0.1616962,0.1686691,22.6571083,195.6304016,2.0431256,0.1193702,3
2966,3119,0.1049652,0.1551623,0.1305947,0.0729247,0.0301676,1.5172793,0.0076073,0.1719282,0.166819,22.6588364,173.9157104,2.2033262,0.0997051,2
2967,3120,0.1139896,0.1551623,0.1305947,0.0729247,0.0301676,1.5172793,0.0076073,0.1719282,0.166819,22.6605644,152.1981812,2.3627679,0.1087295,2
2968,3121,0.119116,0.2534381,0.1503106,0.0725869,0.0294608,1.5390582,-0.0019225,0.1735348,0.171258,22.3993359,138.7689514,2.6614895,0.1167695,3
2969,3122,0.1665908,0.2534381,0.1503106,0.0725869,0.0294608,1.5390582,-0.0019225,0.1735348,0.171258,21.9380856,131.6632843,3.0668826,0.1642443,3
2970,3123,0.1349312,0.3113923,0.1397849,0.0749296,0.0320952,1.5296633,-0.0019225,0.1553047,0.166778,21.478035,124.5421066,3.4720373,0.1467095,3
2971,3124,0.0921895,0.3113923,0.1397849,0.0749296,0.0320952,1.5296633,0.0125605,0.1553047,0.166778,20.939806,121.4598389,3.5221817,0.1039678,3
2972,3125,0.0889133,0.1914097,0.1315899,0.0673453,0.0259691,1.4347368,0.0125605,0.1361673,0.1521642,20.3639698,120.234581,3.4073749,0.1052487,2
2973,3126,0.099912,0.1914097,0.1315899,0.0673453,0.0259691,1.4347368,0.0125605,0.1361673,0.1521642,19.7869377,118.9860916,3.291981,0.1162474,2
2974,3127,0.1366626,0.210704,0.1394634,0.0724749,0.0301796,1.4596013,0.0107343,0.1326507,0.1599824,19.3952847,118.3143845,2.9883053,0.1645868,3
2975,3128,0.1109127,0.210704,0.1394634,0.0724749,0.0301796,1.4596013,0.0107343,0.1326507,0.1599824,19.050211,117.7610626,2.6366465,0.1388369,3
2976,3129,0.1003822,0.1913987,0.1474573,0.090502,0.0480631,1.4061598,0.0107343,0.1200508,0.1547692,18.7051373,117.1749954,2.2839367,0.1357578,2
2977,3130,0.1167406,0.1913987,0.1474573,0.090502,0.0480631,1.4061598,0.0274891,0.1200508,0.1547692,18.4624386,117.1235657,1.9985389,0.1521162,2
2978,3131,0.1103694,0.0685569,0.1377815,0.0909091,0.0408163,1.2267261,0.0274891,0.0375134,0.1194352,18.2279415,117.0926208,1.7196356,0.1926599,1
2979,3132,0.077951,0.0685569,0.1377815,0.0909091,0.0408163,1.2267261,0.0274891,0.0375134,0.1194352,17.9922485,118.8082352,1.458069,0.1602415,1
2980,3133,0.1213683,0.0453893,0.1423464,0.0663329,0.0238334,1.2079395,0.0274698,0.0318005,0.1122299,17.7553577,173.0114594,1.6989416,0.2020858,1
2981,3134,0.1070201,0.0453893,0.1423464,0.0663329,0.0238334,1.2079395,0.0274698,0.0318005,0.1122299,17.5172691,227.3902588,1.9403309,0.1877376,1
2982,3135,0.1064748,0.2230285,0.1474665,0.0795212,0.0293518,1.3904185,0.0274698,0.1102401,0.1444052,17.4688663,273.5479431,2.3248022,0.1411926,3
2983,3136,0.1069858,0.2230285,0.1474665,0.0795212,0.0293518,1.3904185,0.0010041,0.1102401,0.1444052,18.5075436,271.9295044,3.5228853,0.1417036,3
2984,3137,0.1214815,0.3869652,0.1430435,0.092231,0.0399525,1.6218383,0.0010041,0.1927291,0.1742231,19.5462189,270.2949524,4.7228813,0.1023326,3
2985,3138,0.109053,0.3869652,0.1430435,0.092231,0.0399525,1.6218383,0.0010041,0.1927291,0.1742231,20.6202278,267.3574829,5.5812912,0.0899041,3
2986,3139,0.1474811,0.3901038,0.173683,0.0883106,0.0304989,1.5815251,-0.0106557,0.1514992,0.1674839,21.7933445,260.8718567,5.4906869,0.1638819,3
2987,3140,0.1548404,0.3901038,0.173683,0.0883106,0.0304989,1.5815251,-0.0106557,0.1514992,0.1674839,22.9688549,254.4053802,5.3986478,0.1712412,3
2988,3141,0.1563422,0.3420544,0.1924232,0.0922556,0.0367544,1.5709069,-0.0106557,0.1706209,0.1619485,23.8815918,243.0556946,5.133153,0.1474233,3
2989,3142,0.1662057,0.3420544,0.1924232,0.0922556,0.0367544,1.5709069,-0.00876,0.1706209,0.1619485,24.3682861,223.7573853,4.5864601,0.1572868,3
2990,3143,0.1440636,0.3210515,0.1793732,0.0924439,0.0395768,1.5670408,-0.00876,0.184882,0.1694874,24.8573704,204.4104309,4.0356965,0.1281709,3
2991,3144,0.1325357,0.3210515,0.1793732,0.0924439,0.0395768,1.5670408,-0.00876,0.184882,0.1694874,24.9329929,189.9737091,3.7224402,0.116643,3
2992,3145,0.1739668,0.3352401,0.173637,0.0941008,0.0307692,1.4855876,-0.0035121,0.1458333,0.1634593,24.5913639,180.4588776,3.651463,0.1920232,3
2993,3146,0.1727647,0.3352401,0.173637,0.0941008,0.0307692,1.4855876,-0.0035121,0.1458333,0.1634593,24.2497349,170.8790894,3.5812299,0.1908211,3
2994,3147,0.1579985,0.3367889,0.1557572,0.0810265,0.0314247,1.4994395,-0.0035121,0.1091136,0.1624413,24.2464638,195.8523865,3.2975459,0.2122885,3
2995,3148,0.1183283,0.3367889,0.1557572,0.0810265,0.0314247,1.4994395,0.0060883,0.1091136,0.1624413,24.4528141,242.5914612,2.8791769,0.1726183,3
2996,3149,0.1081275,0.2812617,0.1170467,0.0748015,0.0178077,1.4936121,0.0060883,0.1479466,0.1616358,24.6567745,289.4966431,2.4596841,0.1221521,3
2997,3150,0.0897135,0.2812617,0.1170467,0.0748015,0.0178077,1.4936121,0.0060883,0.1479466,0.1616358,25.112133,243.1090851,2.6740172,0.1037381,3
2998,3151,0.1183673,0.3542022,0.1695721,0.0551471,0.0149312,1.5356718,0.0005622,0.1625591,0.1662949,25.6581135,162.1529236,3.1275592,0.1222069,3
2999,3152,0.14968,0.3542022,0.1695721,0.0551471,0.0149312,1.5356718,0.0005622,0.1625591,0.1662949,26.2017059,80.806015,3.5887821,0.1535196,3
3000,3153,0.1374755,0.2696397,0.1443321,0.0854928,0.0423197,1.5375723,0.0005622,0.1628357,0.1614154,25.7772312,61.6580048,3.9380751,0.1360169,3
3001,3154,0.0947608,0.2696397,0.1443321,0.0854928,0.0423197,1.5375723,0.0084869,0.1628357,0.1614154,25.1787758,53.8553886,4.2675939,0.0933022,3
3002,3155,0.0787068,0.1743163,0.1225673,0.0563024,0.0209,1.4404888,0.0084869,0.1264795,0.1447398,24.5791264,46.24963,4.5982304,0.0973077,2
3003,3156,0.1061987,0.1743163,0.1225673,0.0563024,0.0209,1.4404888,0.0084869,0.1264795,0.1447398,23.8854885,49.5189934,4.4743037,0.1247996,2
3004,3157,0.1624691,0.2838848,0.1522227,0.0625259,0.018254,1.5076381,0.0109113,0.1432167,0.1630194,23.1884441,53.195034,4.3293424,0.1827452,3
3005,3158,0.1782101,0.2838848,0.1522227,0.0625259,0.018254,1.5076381,0.0109113,0.1432167,0.1630194,22.4964275,58.1499786,4.1519413,0.1984862,3
3006,3159,0.1902131,0.4072393,0.1891522,0.0884439,0.041517,1.6713645,0.0109113,0.2363014,0.1816514,21.8631611,77.4370499,3.6550333,0.1331121,3
3007,3160,0.1753488,0.4072393,0.1891522,0.0884439,0.041517,1.6713645,-0.0191587,0.2363014,0.1816514,21.2334766,96.7784195,3.1548827,0.1182478,3
3008,3161,0.1906005,0.3748938,0.2335623,0.1050549,0.038843,1.6146436,-0.0191587,0.183106,0.1753178,20.6759663,115.1320114,2.9054418,0.182554,3
3009,3162,0.2922636,0.3748938,0.2335623,0.1050549,0.038843,1.6146436,-0.0191587,0.183106,0.1753178,20.4002419,129.2964478,3.6864123,0.2842171,3
3010,3163,0.2680802,0.459969,0.2537859,0.0928539,0.0298091,1.7064676,-0.026472,0.1862348,0.196,20.1280975,143.486618,4.4703112,0.2782153,3
3011,3164,0.2011713,0.459969,0.2537859,0.0928539,0.0298091,1.7064676,-0.026472,0.1862348,0.196,19.7277203,155.9949646,5.1709995,0.2113064,3
3012,3165,0.2209761,0.2801143,0.2250191,0.1017608,0.0428571,1.5150943,-0.026472,0.1386782,0.1640379,19.0409966,164.7777557,5.6863379,0.2469261,3
3013,3166,0.2404839,0.2801143,0.2250191,0.1017608,0.0428571,1.5150943,-0.013472,0.1386782,0.1640379,18.3542728,173.5468445,6.2040706,0.2664339,3
3014,3167,0.2135121,0.2834083,0.1720478,0.0785511,0.0285271,1.5091116,-0.013472,0.1650024,0.1602104,18.2987309,179.7735748,6.497664,0.20859,3
3015,3168,0.1298132,0.2834083,0.1720478,0.0785511,0.0285271,1.5091116,-0.013472,0.1650024,0.1602104,19.0797157,182.6351166,6.4919696,0.1248911,3
3016,3169,0.1045474,0.1799344,0.1327654,0.0607004,0.0240421,1.5069098,-0.0041082,0.1650127,0.1554622,19.8642769,185.4683533,6.4853601,0.0947454,2
3017,3170,0.1082327,0.1799344,0.1327654,0.0607004,0.0240421,1.5069098,-0.0041082,0.1650127,0.1554622,20.0398788,179.9028168,6.2005816,0.0984307,2
3018,3171,0.1319888,0.162784,0.1734601,0.0861455,0.0382689,1.6254705,-0.0041082,0.1751617,0.1715177,19.7059364,167.3870392,5.6860771,0.1282319,2
3019,3172,0.1763792,0.162784,0.1734601,0.0861455,0.0382689,1.6254705,-0.0369343,0.1751617,0.1715177,19.3672237,154.8453217,5.1713343,0.1726223,2
3020,3173,0.1572658,0.1403753,0.2178076,0.0853242,0.0218919,1.6948701,-0.0369343,0.2128998,0.1897436,18.8524017,142.9826965,5.029274,0.1331347,2
3021,3174,0.2075176,0.1403753,0.2178076,0.0853242,0.0218919,1.6948701,-0.0369343,0.2128998,0.1897436,18.2490044,131.4817352,5.0756392,0.1833865,2
3022,3175,0.1721312,0.1401142,0.2259177,0.0994255,0.0358035,1.6971351,-0.0256731,0.211404,0.1913955,17.6444149,119.9915161,5.1215072,0.151279,2
3023,3176,0.2202655,0.1401142,0.2259177,0.0994255,0.0358035,1.6971351,-0.0256731,0.211404,0.1913955,16.70228,116.7194138,5.1146712,0.1994133,2
3024,3177,0.2455989,0.2124298,0.2283935,0.1075679,0.0391909,1.5878944,-0.0256731,0.1614471,0.1852046,15.6653128,115.7640686,5.0920391,0.2700887,3
3025,3178,0.2664115,0.2124298,0.2283935,0.1075679,0.0391909,1.5878944,-0.0024754,0.1614471,0.1852046,14.6283445,114.8140106,5.0682378,0.2909013,3
3026,3179,0.2724671,0.0240972,0.2254876,0.1110587,0.0283719,1.4409786,-0.0024754,0.1023881,0.1702614,13.9023867,115.2703323,5.1080837,0.3415445,1
3027,3180,0.2334152,0.0240972,0.2254876,0.1110587,0.0283719,1.4409786,-0.0024754,0.1023881,0.1702614,13.2122183,115.8867493,5.1560607,0.3024926,1
3028,3183,0.1139965,0.2731466,0.155,0.0758781,0.0295265,1.5348837,0.0053042,0.1619489,0.1663974,21.444294,193.8105774,1.7616583,0.1185682,3
3029,3184,0.1645214,0.2731466,0.155,0.0758781,0.0295265,1.5348837,0.0053042,0.1619489,0.1663974,21.7928238,197.9181671,1.8049332,0.1690931,3
3030,3185,0.131911,0.2375823,0.1545904,0.0604265,0.0112994,1.5342857,0.0053042,0.1672615,0.1606715,22.1413536,202.0519104,1.8475548,0.125139,3
3031,3186,0.1113086,0.2375823,0.1545904,0.0604265,0.0112994,1.5342857,-0.0013755,0.1672615,0.1606715,22.3318672,194.5414124,1.9762696,0.1045366,3
